CLIENT_NUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_months,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt
718415133,Existing Customer,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,11352,0,1601
710594358,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Silver,36,4,3,14910,873,2560
709730508,Existing Customer,39,F,0,High School,Single,Unknown,Blue,27,6,3,17531,0,4563
720462633,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,29,3,2,4138,643,1827
715005558,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,8374,2147,2472
779993208,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3,3,7049,0,1475
787543008,Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,3851,1695,2349
743265108,Existing Customer,37,M,4,College,Single,$60K - $80K,Blue,30,5,1,15936,827,2477
713770383,Existing Customer,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,2926,0,2775
712392108,Existing Customer,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,10305,691,1451
720145683,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2987,2517,1617
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,34516,1965,2949
772706283,Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,28,3,3,6275,1579,1585
795920358,Existing Customer,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,7185,0,2679
716277558,Existing Customer,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,3281,1961,1779
764776833,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,3077,1646,1523
710795883,Existing Customer,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,2042,1864,2758
710428308,Existing Customer,55,M,4,High School,Single,$60K - $80K,Blue,51,4,1,2001,1553,1910
721096983,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,3625,2517,2616
715760733,Existing Customer,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,7803,1885,1199
718227033,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,3,1,5951,1702,2565
720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50,1,5,15796,812,1339
719517258,Existing Customer,57,M,4,Unknown,Single,$80K - $120K,Blue,36,5,3,7558,1364,3676
714111333,Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,5381,0,1910
717551358,Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,3556,2517,2279
813573333,Existing Customer,60,M,1,High School,Married,Less than $40K,Blue,55,5,1,2661,1466,1354
711709683,Existing Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,36,6,1,3506,1405,1999
712902483,Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2066,1699,1895
710893533,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,42,4,1,8329,877,1570
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,2774,0,1258
719628033,Existing Customer,33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,4134,1130,2475
712043433,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,36,5,2,11329,1180,1213
769095558,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,53,3,2,9055,1560,1755
816094233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,32,6,2,17393,1409,1692
758417508,Existing Customer,50,F,4,High School,Divorced,Less than $40K,Blue,43,6,3,5908,0,3313
721234308,Existing Customer,35,F,2,Uneducated,Married,Less than $40K,Blue,21,6,2,5825,1815,2820
717138558,Existing Customer,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,16,5,1,3665,0,1813
798120858,Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,2,3797,1425,2555
709997958,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,28,4,3,3478,0,2133
712617408,Existing Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,20,5,3,13734,0,2566
720158208,Existing Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,23,4,3,3034,2167,2058
716548083,Existing Customer,39,M,4,Graduate,Married,Less than $40K,Blue,32,4,1,2973,2360,2593
717631008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,31,4,1,24296,0,1886
813964383,Existing Customer,35,M,3,Graduate,Single,$40K - $60K,Blue,30,3,1,8969,1226,2568
719952408,Existing Customer,30,M,0,Graduate,Married,Less than $40K,Blue,36,3,3,2550,1623,1870
771028533,Attrited Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,10357,0,911
771823308,Existing Customer,33,F,2,Uneducated,Unknown,Less than $40K,Blue,21,5,1,1475,986,1896
719854008,Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,5154,1407,1694
713998233,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,36,6,2,3586,1414,2780
714746358,Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,28,3,1,4646,1680,2234
713574708,Existing Customer,39,M,3,College,Single,$40K - $60K,Blue,28,6,2,1640,1177,3124
714753258,Existing Customer,34,M,2,Unknown,Married,$60K - $80K,Blue,36,5,2,2379,1982,2966
712004208,Existing Customer,65,M,0,Graduate,Single,Less than $40K,Blue,56,3,3,3422,0,1973
719621958,Existing Customer,43,M,3,Graduate,Unknown,$60K - $80K,Blue,28,3,2,4365,0,1720
819610908,Attrited Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,33,1,4,32938,2089,1137
823948308,Existing Customer,48,M,4,Post-Graduate,Unknown,$40K - $60K,Blue,44,6,2,6710,1942,1727
712064358,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,36,6,3,2507,1544,1999
816013383,Attrited Customer,65,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,6,6184,0,1712
758765808,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,29,6,3,2029,1190,1802
780881358,Existing Customer,35,M,3,Graduate,Single,$40K - $60K,Silver,17,6,3,16659,0,2551
709422183,Existing Customer,58,F,1,Graduate,Married,Less than $40K,Blue,46,4,2,2203,1394,1788
779951058,Existing Customer,54,F,3,High School,Married,Unknown,Blue,38,4,2,5122,1642,1908
809941233,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,48,4,1,3074,2390,1377
710844408,Existing Customer,38,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,4,3,2584,0,1843
819002508,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Blue,26,4,1,2037,0,2563
807141183,Existing Customer,34,M,1,Graduate,Married,$120K +,Blue,29,4,3,14938,1412,1930
711119358,Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,31,6,1,2014,896,2460
808273533,Attrited Customer,39,M,2,High School,Single,$60K - $80K,Blue,34,3,4,1818,0,2054
716297658,Existing Customer,37,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,14926,0,2405
716532258,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,43,4,3,2827,1308,3291
720540708,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,42,3,2,2773,1507,1197
720904233,Existing Customer,53,M,0,Graduate,Married,$80K - $120K,Blue,41,3,3,16033,560,1158
720863133,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,54,5,3,3213,2517,1855
714957108,Existing Customer,33,F,3,High School,Divorced,Less than $40K,Blue,26,5,1,3616,0,3133
790102008,Existing Customer,37,M,3,Doctorate,Single,$60K - $80K,Blue,30,6,1,5924,1023,3305
781933983,Existing Customer,47,M,4,Graduate,Married,$40K - $60K,Blue,41,5,3,14535,0,2970
712643358,Existing Customer,59,F,0,High School,Married,Less than $40K,Blue,49,6,2,2833,1609,1335
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Less than $40K,Blue,49,5,2,1479,601,1621
806894133,Existing Customer,34,F,3,Post-Graduate,Single,Unknown,Blue,29,3,1,1617,1347,2546
721344858,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,13,4,4,2237,451,2192
813230208,Existing Customer,45,M,4,College,Single,$120K +,Blue,40,3,3,2900,1782,4686
716835033,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,45,4,3,13126,2086,1836
787500333,Existing Customer,52,M,2,Post-Graduate,Single,$80K - $120K,Blue,40,6,1,8695,1407,2030
768582033,Existing Customer,47,M,3,High School,Married,$40K - $60K,Blue,41,6,6,6692,1897,3902
713992158,Existing Customer,57,F,4,Unknown,Married,Less than $40K,Blue,36,3,1,2159,1004,1353
719916408,Existing Customer,34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2501,1909,1850
789433758,Existing Customer,36,M,0,College,Married,$80K - $120K,Blue,27,3,6,6338,2379,1715
785011383,Attrited Customer,36,F,0,Uneducated,Divorced,$40K - $60K,Blue,30,1,6,2190,0,1412
719283633,Existing Customer,57,F,3,Uneducated,Married,$40K - $60K,Blue,49,4,2,7578,1628,1325
710816358,Existing Customer,29,M,1,Post-Graduate,Married,Less than $40K,Blue,18,4,3,2963,1466,2523
779653458,Existing Customer,37,M,3,Graduate,Married,$80K - $120K,Blue,20,3,3,8260,2077,2323
716382708,Attrited Customer,46,F,2,Graduate,Single,Less than $40K,Blue,36,3,4,8309,858,1165
710387583,Existing Customer,55,M,0,High School,Married,$80K - $120K,Blue,35,5,1,3864,1901,1018
718772133,Existing Customer,56,M,3,Graduate,Married,$80K - $120K,Blue,47,6,6,10230,1082,1484
711224733,Attrited Customer,32,M,0,High School,Married,$120K +,Blue,27,3,6,22382,0,695
718360083,Existing Customer,39,M,4,Uneducated,Married,$120K +,Blue,36,6,6,25790,1798,2443
716102583,Existing Customer,63,F,1,Graduate,Married,Less than $40K,Blue,53,6,1,2675,2517,1959
720673008,Existing Customer,49,F,3,Unknown,Divorced,Less than $40K,Blue,38,3,3,1652,812,1771
708459633,Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue,26,4,1,5815,1698,1604
712868733,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,52,5,1,2595,2189,1562
713790708,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,2,3421,2308,2269
717648783,Existing Customer,63,M,2,High School,Married,$80K - $120K,Blue,51,4,2,6922,1704,1449
714709983,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,36,6,2,6979,898,1665
819409608,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,34,4,3,2594,0,1457
717585858,Existing Customer,35,F,4,High School,Single,Unknown,Blue,24,5,2,16915,1679,2795
791856033,Attrited Customer,45,M,2,College,Divorced,$80K - $120K,Blue,39,3,4,34516,0,1041
714474483,Existing Customer,35,F,1,Graduate,Married,$40K - $60K,Blue,29,4,2,2523,1877,2005
716448783,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,39,2,4,6235,0,1225
711065133,Existing Customer,26,M,1,High School,Single,$40K - $60K,Blue,13,6,2,1473,0,2099
713769258,Existing Customer,36,M,3,College,Married,$120K +,Blue,26,3,2,17116,939,2547
712288158,Existing Customer,37,M,2,College,Married,$80K - $120K,Blue,17,5,6,4631,1991,2864
714130233,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,19,3,6,3047,2150,1602
789127533,Existing Customer,49,M,4,High School,Divorced,$80K - $120K,Blue,37,5,2,32338,1664,3013
717038733,Existing Customer,56,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,2253,1375,1324
804840033,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue,38,4,6,16611,0,1960
709363383,Existing Customer,34,M,2,High School,Single,Unknown,Blue,36,3,4,22886,836,2652
789760233,Existing Customer,29,M,0,Unknown,Divorced,$80K - $120K,Blue,14,6,6,3544,0,2435
712058958,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,19,3,6,3480,0,2744
708295533,Existing Customer,65,F,0,Post-Graduate,Married,Less than $40K,Blue,56,5,6,3549,1880,1215
817686633,Existing Customer,26,F,1,College,Single,Less than $40K,Blue,15,5,2,1438.3,737,2856
713738883,Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue,36,6,2,3136,1422,1260
721310283,Existing Customer,47,M,3,Graduate,Single,$120K +,Blue,36,6,2,34516,933,1804
803132733,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,48,4,6,6814,1570,1339
779852133,Existing Customer,48,M,2,Unknown,Married,$120K +,Silver,32,3,2,34516,2098,3093
716210283,Existing Customer,36,F,1,High School,Married,Unknown,Blue,36,6,3,8500,2517,1618
711615933,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,33,3,3,28170,1859,1013
785311158,Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,48,6,1,6610,928,3328
717267108,Existing Customer,37,M,1,College,Single,$60K - $80K,Blue,26,6,6,15755,1410,2061
711636558,Existing Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,36,5,6,2711,2073,1567
717504258,Existing Customer,38,M,2,College,Married,$40K - $60K,Blue,25,4,1,3735,1199,1573
718242333,Existing Customer,36,M,4,Graduate,Single,$80K - $120K,Blue,36,5,6,10216,1822,2568
771844458,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,28,6,1,20420,1657,1804
708892833,Attrited Customer,37,M,2,Graduate,Married,$120K +,Blue,30,2,4,13662,0,725
779465358,Existing Customer,26,F,0,High School,Single,Unknown,Blue,13,4,6,3038,1460,2243
720191883,Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue,35,5,6,7050,659,1236
710934033,Existing Customer,26,M,0,High School,Single,Less than $40K,Blue,13,6,1,1775,1162,2169
714473658,Existing Customer,42,M,3,Graduate,Single,$40K - $60K,Blue,30,6,2,8960,1054,1488
716569983,Existing Customer,33,M,2,College,Married,$80K - $120K,Blue,36,3,1,2355,1773,1765
789833583,Existing Customer,57,F,4,High School,Married,$40K - $60K,Blue,47,5,2,6803,1332,1476
818923158,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,50,5,2,2145,1207,1275
716596308,Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,3919,1640,1872
716620458,Existing Customer,32,M,1,High School,Single,Less than $40K,Blue,23,3,2,4500,0,2439
710251608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,54,3,3,2941,1173,1453
710633808,Existing Customer,26,M,0,Graduate,Single,$60K - $80K,Blue,13,3,3,7102,0,2411
719318583,Attrited Customer,37,M,3,High School,Married,Less than $40K,Blue,26,3,3,6866,2389,862
819202533,Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue,52,3,2,10378,1540,1306
827360883,Existing Customer,47,F,3,High School,Married,Unknown,Blue,43,4,3,13473,1335,1593
771196083,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,34,6,3,18178,0,1837
809962908,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,43,5,3,8171,852,1909
788965683,Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,36,6,3,1438.3,0,2170
817142433,Existing Customer,35,M,3,Graduate,Married,$80K - $120K,Blue,20,5,3,8082,2307,1725
716993058,Existing Customer,57,M,3,Unknown,Divorced,$60K - $80K,Blue,48,5,2,24589,1640,4291
771040758,Existing Customer,62,F,0,Graduate,Single,Unknown,Silver,49,5,1,30310,0,3703
713309583,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,36,6,3,2967,2129,2177
710273658,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,17,5,2,3092,1825,2883
771429408,Existing Customer,54,M,1,High School,Married,$80K - $120K,Blue,42,5,3,1618,668,1515
719452308,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,23,5,2,2498,1632,2048
818908833,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,41,5,2,2564,0,2038
780998133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,34,3,4,10540,1489,1980
801726933,Existing Customer,34,M,2,Graduate,Married,$120K +,Blue,28,4,6,13384,1853,1899
788474658,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,48,5,2,16208,1278,1842
708438033,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,27,3,3,3049,2198,2617
710562258,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Blue,33,5,4,19214,0,3407
770764908,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,25,5,2,3071,2517,1765
814776033,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,13395,1678,2650
715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,31,6,6,17126,1201,3891
717970158,Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,36,5,6,8083,0,3942
715168008,Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,28,4,2,8995,1547,2398
720802833,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,13,3,2,2404,1198,2692
789370383,Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,32,4,2,2807,1845,1346
711782733,Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,3097,827,1390
709000008,Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue,37,6,2,10651,672,2073
719381733,Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue,47,5,2,2175,1404,3994
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,3,28020,1470,1723
709974108,Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,2640,1051,3116
757024233,Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,27,3,1,31313,2152,2555
768928833,Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,31,3,2,7304,0,2717
720504633,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,32,6,2,3254,0,967
812441358,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,21,3,6,1438.3,0,2660
713287608,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,41,5,4,3161,1220,2412
711357858,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,7246,0,777
715478733,Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,36,5,4,3088,2517,2292
780382008,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Silver,32,6,3,13719,1384,3774
715749858,Existing Customer,30,M,1,Unknown,Married,$40K - $60K,Blue,18,5,1,4726,1380,1723
710951808,Existing Customer,32,M,1,Unknown,Married,Less than $40K,Blue,36,5,3,6100,1520,1668
713469333,Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue,28,6,2,19279,1427,1777
719243808,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20,3,2,3792,1625,1888
772202058,Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,6,2084,1647,1597
711346383,Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue,28,4,6,34516,0,2804
711405333,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,6849,2126,1651
778407033,Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,39,6,3,2417,1932,2367
714862083,Existing Customer,41,F,4,Uneducated,Single,Unknown,Blue,33,6,4,5802,2490,3386
711199008,Existing Customer,38,M,2,Unknown,Married,$40K - $60K,Blue,31,3,2,2919,2192,2399
709858533,Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2462,2021,2320
718627458,Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue,38,3,4,1947,0,2119
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,18563,0,2395
717105258,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,6,3992,1289,2181
715822008,Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,14,4,2,3568,2175,1913
714971583,Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue,27,3,3,7776,831,3063
713663508,Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue,42,3,2,1438.3,0,1088
709025583,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,36,3,3,9355,715,1138
812809083,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,32,3,4,19636,1566,2595
714073983,Existing Customer,47,M,2,Unknown,Single,$40K - $60K,Blue,36,6,3,7327,0,1788
789297558,Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,25,6,3,7049,1932,2602
710375283,Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2033,1471,2236
712189233,Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,20,5,1,5153,2517,3095
713767383,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,22,4,2,2062,1665,2397
797414733,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,31,3,3,2005,1517,2439
712452033,Existing Customer,26,M,1,Unknown,Single,Less than $40K,Blue,13,6,2,2479,828,2225
714151533,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,46,5,4,4589,1622,1569
720440583,Existing Customer,35,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,2263,1188,1927
787494783,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,46,5,5,8184,1205,2140
819966033,Existing Customer,32,M,0,Graduate,Single,Unknown,Blue,27,6,5,9238,0,2522
710297133,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,36,6,5,30210,1194,3503
793355508,Existing Customer,32,M,0,Graduate,Single,Less than $40K,Blue,26,6,5,6942,0,2657
708580908,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,37,3,3,14551,2517,1373
719826333,Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,13,5,1,1438.3,0,2557
780689733,Existing Customer,65,M,0,Unknown,Single,Unknown,Blue,56,3,2,11332,633,2758
